"See your mailbox to proceed","Verificați căsuța de email pentru a continua"
"Select Site","Selectează site-ul"
"Select data to import","Selectează datele pentru import"
"Separate block","Blocuri separate"
"Separate template","Template-uri separate"
"Set the primary language please","Setați limba implicită"
"Show","Afisează"
"Site was deleted successfully","Site-ul a fost șters cu succes"
"Site was saved successfully","Site-ul a fost salvat cu succes"
"Status was updated successfully %d item(s) was updated. %d item(s) was skipped","Statusul a fost actualizat cu succes, %d obiecte au fost actualizate. %d obiecte au fost omise"
"Tab container","Container tab-uri"
"Template was deleted successfully","Template-ul a fost șters"
"Template was exported successfully","Template-ul a fost exportat"
"Template was imported successfully","Template-ul a fost importat cu succes"
"Templates","Template-uri"
"Upgrade to %s","Actualizează la %s"
"Use global successfully","Use global successfully
"
"User was deleted successfully","Utilizatorul a fost șters cu succes"
"User was saved successfully","Utilizatorul a fost salvat cu succes"
"Username","Nume utilizator"
"Users","Utilizatori"
"Value","Valoare"
"Visitors","Vizitatori"
"Week","Saptămână"
"Welcome","Bun venit"
"Year","An"
"You do not have privileges to access this action.","Nu aveți drepturile necesare pentru a accesa acest lucru."
"You have no permission for this operation","Nu aveți drepturile necesare pentru a efectua această operație"
"Your session has been expired. Please relogin","Sesiunea dumneavoastră a expirat. Vă rugăm să vă autentificați"
"Zone","Zonă"
"Reports","Rapoarte"
"Marketing","Promovare"
"Design Control","Control design"
"Pages","Pagini"
"Administrate","Administrează"
"Site","Site"
"Admin users","Utilizatori panou administrare"
"Cache Management","Gestiunare Cache"
"Import/Export","Importă/Exportă"
"OsCommerce","OsCommerce"
"Cache","Cache"
"Design","Design"
"Email address is required","Adresa de email este obligatorie"
"Password is required","Parola este obligatorie"
"Password confirmation does not match","Cele două parole nu corespund"
"Password successfully changed","Parola a fost modificată cu succes"
"Configuration option was saved successfully","Setarea a fost salvată cu succes"
"Save","Salvează"
"Cancel","Anulează"
"Save and Continue Edit","Salvează și continuă editarea"
"%d new orders today, total %s","%d comenzi noi azi, în total %s"
"%d new requests today","%d cereri noi azi"
"Create template","Creează template"
"Import template","Importă template"
"Administrators","Administratori"
"Update search indexes","Actualizează index căutare"
"Payment Methods","Metode de plată"
"Allowed Payment Zone","Zone de plată permise"
"Disallowed Shippings","Zone interzise de livrare"
"Order Status on payment complete","Status comandă la efectuarea plății"
"Maximum order total amount","Total maxim comandă"
"Minimum order total amount","Total minim comandă"
"Accept verification code","Acceptă cod de verificare"
"Save credit card number action","Salvează numărul cardului"
"Save verification code","Salvează codul de verificare"
"Shipping Methods","Metode de livrare"
"Disallowed Payments","Metode de plată interzise"
"Allowed Shipping Zone","Zone de livrare permise"
"Accepted Credit Cards","Carduri acceptate"
"Credits cards allowed to use with this payment method","Carduri acceptate pentru a folosi această metodă de plată
"
"Payment method will be available only for selected zone","Metoda de plată va fi disponibilă doar pentru zona selectată"
"Selected shipping methods will be not available with this payment method","Metoda de livrare nu va fi disponibilă împreună cu această metodă de plată"
"Set the status of orders made with this payment module to this value","Setează statusul comenzii făcute cu acest mod de plată în această valoare"
"How would you like to save credit card number","Cum doriți să salvați numărul cardului"
"Do you want to save cvv code?","Doriți să salvam codul CW?"
"Shipping method will be available only for selected zone","Metoda de livrare va fi disponibilă doar pentru zona selectată"
"Selected payment methods will be not available with this shipping method","Metoda de plată nu va fi disponibilă cu această metodă de livrare"
"Such user does not exists","Acest user nu există"
"Wrong password","Parolă greșita"
"You cannot delete yourself","Nu vă puteți șterge contul singur"
"Display messages from service provider","Afișează mesaje de la furnizor"
