"Save", "Salvar"
"Cancel", "Cancelar"
"Save and Continue Edit", "Salvar e Continuar a Editar"
"%d new orders today, total %s", "Novos Pedidos de Hoje (%d), Total %s"
"%d new requests today", "Novas Solicitações de Hoje (%d)"
"Create template", "Criar template"
"Import template", "Importar template"
"Administrators", "Administradores"
"Update search indexes", "Atualização de índices de pesquisa"
"Payment Methods", "Forma de Pagamento"
"Accepted credit cards", "Cartões de crédito aceitos"
"Allowed Payment Zone", "Região Permitida Para Pagamento"
"Disallowed Shippings", "Envios não Permitidos"
"Order Status on payment complete", "Status do pedido de pagamento completo"
"Maximum order total amount", "Valor total máximo do pedido"
"Minimum order total amount", "Valor total mínimo do pedido"
"Accept verification code", "Aceitar código de verificação"
"Save credit card number action", "Salvar número de cartão de crédito"
"Save verification code", "Salvar código de verificação"
"Shipping Methods", "Forma de Envio"
"Disallowed Payments", "Pagamentos Não Permitidos"
"Allowed Shipping Zone", "Região Permitida Para Envio"
"Credits cards allowed to use with this payment method", "Permitido cartões de crédito para essa forma de pagamento"
"Payment method will be available only for selected zone", "Formas de pagamento estarão disponível apenas para a região selecionada"
"Selected shipping methods will be not available with this payment method", "Forma de envio selecionada não estará disponível para esta forma de pagamento"
"Set the status of orders made with this payment module to this value", "Defina o status dos pedidos feitos com este módulo de pagamento para este valor"
"How would you like to save credit card number", "Como você gostaria de salvar o número de cartão de crédito"
"Do you want to save cvv code?", "Você quer salvar o código cvv?"
"Shipping method will be available only for selected zone", "Método de envio estará disponível apenas para a Região selecionada"
"Selected payment methods will be not available with this shipping method", "Forma de pagamento selecionado não estará disponível para esta forma de envio"
"Such user does not exists", "Esse usuário não existe"
"Wrong password", "Senha Incorreta"
"Display messages from service provider","Display messages from service provider"
