"To log in when visiting our site just click","Para efetuar login ao visitar nosso site basta clicar"
"Trace","Rastreamento"
"Uninstall file not found","Desinstalador do arquivo não encontrado"
"Name","Nome"
" %s is not writable"," %s não é gravável"
"Mail sending was failed.","Envio do e-mail falhou."
"Please repeat the same password","Por favor, repita a senha"
"'%value%' has not only alphabetic and digit characters","'%value%' Digite apenas letras e números"
"'%value%' is an empty string","'%value%' é uma string vazia"
"'%value%' has not only alphabetic characters","'%value%' Digite apenas letras e números"
"'%value%' is an invalid EAN-13 barcode","'%value%' é um código de barras EAN-13 inválido"
"'%value%' should be 13 characters","'%value%' deverá ser 13 caracteres"
"'%value%' should contain only numeric characters","'%value%' deve conter somente numéros"
"'%value%' is an invalid UPC-A barcode","'%value%' é um código de barras UPC-A inválido"
"'%value%' should be 12 characters","'%value%' deverá ser 12 caracteres"
"'%value%' is not between '%min%' and '%max%', inclusively","'%value%' não está entre '%min%' e '%max%', inclusive"
"'%value%' is not strictly between '%min%' and '%max%'","'%value%' não é estritamente entre '%min%' e  '%max%'"
"'%value%' must contain between 13 and 19 digits","'%value%' deve conter entre 13 e 19 dígitos"
"Luhn algorithm (mod-10 checksum) failed on '%value%'","Algoritmo de Luhn (mod-10 checksum) falhou em '%value%'"
"'%value%' does not fit given date format","'%value%' não serve para formato de data determinada"
"'%value%' does not appear to be a valid date","'%value%' não parece ser uma data válida"
"'%value%' is not of the format YYYY-MM-DD","'%value%' não é do formato AAAA-MM-DD"
"No record matching %value% was found","Nenhum registro que corresponde a %value% foi encontrado"
"A record matching %value% was found","Um registro de corresponde a %value% foi encontrado"
"'%value%' contains not only digit characters","'%value%' Digite apenas números"
"'%value%' is not a valid email address in the basic format local-part@hostname","'%value%' não é um endereço de e-mail válido no formato básico local-part@hostname"
"'%hostname%' is not a valid hostname for email address '%value%'","'%hostname%' não é um nome de host válido para endereço de e-mail '%value%'"
"'%hostname%' does not appear to have a valid MX record for the email address '%value%'","'%hostname%' não parece ter um registro MX válido para o endereço de e-mail '%value%'"
"'%localPart%' not matched against dot-atom format","'%localPart%' não comparado com formato dot-atom"
"'%localPart%' not matched against quoted-string format","'%localPart%' não comparado com formato de seqüência de caracteres entre aspas"
"'%localPart%' is not a valid local part for email address '%value%'","'%localPart%' não é uma parte local válida para o endereço de e-mail '%value%'"
"'%value%' exceeds the allowed length","'%value%' excedeu o tamanho permitido"
"Too much files, maximum '%max%' are allowed but '%count%' are given","Muito mais arquivos, máximos '%max%' são permitidos mas '%count%'são dadas"
"Too less files, minimum '%min%' are expected but '%count%' are given","Muito menos arquivos, mínimos '%min%' são esperados, mas '%count%' são dadas"
"The file '%value%' does not match the given crc32 hashes","O arquivo '%value%' não coincide com os hashes de determinado crc32"
"There was no crc32 hash detected for the given file","Não havia nenhum hash crc32 detectado para o arquivo fornecido"
"The file '%value%' could not be found","O arquivo '%value%' não pôde ser encontrado"
"The file '%value%' has a false extension","O arquivo '%value%' tem uma extensão falsa"
"The file '%value%' was not found","O arquivo '%value%' não foi encontrado"
"The file '%value%' has a false mimetype of '%type%'","O arquivo '%value%' tem uma falsa mimetype de '%type%'"
"The mimetype of file '%value%' could not been detected","O tipo MIME do arquivo \'%value%\' não foi detectado"
"The file '%value%' can not be read","O arquivo '%value%' não pode ser lido"
"The file '%value%' does not exist","O arquivo '%value%' não existe"
"All files in sum should have a maximum size of '%max%' but '%size%' were detected","Todos os arquivos na soma devem ter um tamanho máximo de '%max%' mas '%size%' foram detectados"
"All files in sum should have a minimum size of '%min%' but '%size%' were detected","Todos os arquivos na soma devem ter um tamanho mínimo de '%min%\' mas '%size%'  foram detectados"
"One or more files can not be read","Um ou mais arquivos não podem ser lidos"
"The file '%value%' does not match the given hashes","O arquivo '%value%' não corresponde os determinados hashes"
"There was no hash detected for the given file","Não foi detectado determinado hash para o arquivo"
"Maximum allowed width for image '%value%' should be '%maxwidth%' but '%width%' detected","Largura máxima da imagem permitida '%value%' deve ser '%maxwidth%' mas a largura detectada é'%width%'"
"Minimum expected width for image '%value%' should be '%minwidth%' but '%width%' detected","Largura mínima da imagem '%value%' deve ser '%minwidth%' mas a largura detectada é '%width%'"
"Maximum allowed height for image '%value%' should be '%maxheight%' but '%height%' detected","Altura máxima da imagem permitida '%value%' deve ser '%maxheight%' mas a altura detectada é '%height%'"
"Minimum expected height for image '%value%' should be '%minheight%' but '%height%' detected","Altura mínima da imagem '%value%' deve ser '%minheight%' mas a altura detectada é '%height%'"
"The size of image '%value%' could not be detected","O tamanho da imagem '%value%' não foi possível detectar"
"The image '%value%' can not be read","A imagem '%value%' não pode ser lida"
"The file '%value%' is not compressed, '%type%' detected","O arquivo '%value%' não é compactado, '%type%' detectado"
"The file '%value%' is no image, '%type%' detected","O arquivo '%value%' não é uma imagem, '%type%' detectado"
"The file '%value%' does not match the given md5 hashes","O arquivo '%value%' não corresponde a determinado md5 hashes"
"There was no md5 hash detected for the given file","Não havia nenhum hash md5 detectado para o arquivo fornecido"
"The file '%value%' does exist","O arquivo '%value%'existe"
"The file '%value%' does not match the given sha1 hashes","O arquivo '%value%'    não coincide com o hash sha1 determinado"
"There was no sha1 hash detected for the given file","Não havia nenhum hash sha1 detectado para o arquivo fornecido"
"Maximum allowed size for file '%value%' is '%max%' but '%size%' detected"," Tamanho do arquivo máximo permitido '%value%' deve ser '%max%' mas o tamanho detectado é '%size%'"
"Minimum expected size for file '%value%' is '%min%' but '%size%' detected","Tamanho mínimo esperado para arquivo '%value%' deve ser '%min%' mas o tamanho detectado é '%size%'"
"The file '%value%' exceeds the defined ini size","O arquivo'%value%' excede o definido em tamanho"
"The file '%value%' exceeds the defined form size","O arquivo '%value%' excede o tamanho da forma definida"
"The file '%value%' was only partially uploaded","O arquivo '%value%' foi carregado parcialmente"
"The file '%value%' was not uploaded","O arquivo '%value%' não foi enviado"
"No temporary directory was found for the file '%value%'","Não foi encontrado diretório temporário para o arquivo'%value%'"
"The file '%value%' can't be written","O arquivo '%value%' não pode ser escrito"
"The extension returned an error while uploading the file '%value%'","A extensão retornou um erro ao carregar o arquivo '%value%'"
"The file '%value%' was illegal uploaded, possible attack","O arquivo '%value%' foi carregado ilegal, possível ataque"
"Unknown error while uploading the file '%value%'","Erro desconhecido ao carregar o arquivo '%value%'"
"Too much words, maximum '%max%' are allowed but '%count%' were counted","Excesso de palavras, máximo permitido é'%max%' mas foram contadas '%count%' palavras"
"Too less words, minimum '%min%' are expected but '%count%' were counted","Poucas palavras, mínimo esperado é '%min%' mas foram contadas '%count%' palavras"
"'%value%' does not appear to be a float","'%value%' não parece ser um float"
"'%value%' is not greater than '%min%'","'%value%' não é maior que '%min%'"
"'%value%' has not only hexadecimal digit characters","'%value%' não tem somente caracteres de dígito hexadecimal"
"'%value%' appears to be an IP address, but IP addresses are not allowed","'%value%' parece ser um endereço IP, mas endereços IP não são permitidos."
"'%value%' appears to be a DNS hostname but cannot match TLD against known list","'%value%' parece ser um nome de host DNS, mas não pode corresponder a TLD contra conhecida lista"
"'%value%' appears to be a DNS hostname but contains a dash (-) in an invalid position","'%value%' parece ser um nome de host DNS, mas contém um traço (-) em uma posição inválida"
"'%value%' appears to be a DNS hostname but cannot match against hostname schema for TLD '%tld%'","'%value%' parece ser um nome de host DNS, mas não pode corresponder contra o esquema de nome de host para \'%tld%\ TLD'"
"'%value%' appears to be a DNS hostname but cannot extract TLD part","'%value%' parece ser um nome de host DNS, mas não pode extrair parte TLD"
"'%value%' does not match the expected structure for a DNS hostname","'%value%' não corresponde ao estrutura esperada de um nome de host DNS"
"'%value%' does not appear to be a valid local network name","'%value%' não parece ser um Nome da de rede local válido"
"'%value%' appears to be a local network name but local network names are not allowed","'%value%' parece ser um nome de rede local, mas os nomes de rede local não são permitidos"
"'%value%' does not have IBAN","'%value%' não tem IBAN"
"'%value%' has a false format","'%value%' tem um formato falso"
"'%value%' has failed the IBAN check","'%value%' falhou a verificação de IBAN"
"The token '%token%' does not match the given token '%value%'","O token '%token%' não corresponde ao dado token '%value%'"
"No token was provided to match against","Nenhum token foi fornecido para fazer a comparação"
"'%value%' was not found in the haystack","'%value%' não foi encontrado no haystack"
"'%value%' does not appear to be an integer","'%value%' não é um número inteiro"
"'%value%' does not appear to be a valid IP address","'%value%' não parece ser um endereço de IP válido"
"'%value%' is not less than '%max%'","'%value%' não é inferior '%max%'"
"Value is required and can't be empty","Valor é obrigatório e não pode ser vazio"
"'%value%' does not match against pattern '%pattern%'","'%value%' não é partida contra teste padrão '%pattern%'"
"'%value%' is less than %min% characters long","'%value%' é inferior %min% caracteres de comprimento"
"'%value%' is greater than %max% characters long","'%value%' é maior do que %max% caracteres de comprimento"
"Root category wasn't changed. Some categories already linked with the site %s. Unlink them from the site first","Categoria raiz não foi alterada.Algumas categorias já ligada com o site %s. Desvinculá-los a partir do primeiro site"
"Record %s already exist","Registro %s já existe"
"Record %s doesn't found","Registro %s não encontrado"
"Incorrect password","Senha incorreta"
"Password confirmation does not match","Confirmação da senha não corresponde"
"Page not found","Página não encontrada"
"Sorry, the page you requested not found.","Desculpe, a página solicitada não foi encontrada."
"There might be a typing error in the address.","Pode haver um erro de digitação no endereço."
"If you clicked on a link, it may be out of date.","Se você clicou em um link, ele pode estar desatualizado."
"Please try following:","Por favor, tente o seguinte:"
"Retype the address.","Digite novamente o endereço."
"Go to our <a href='%s'>home page</a>.","Vá para a nossa <a href='%s'>página inicial</a>."
"The server encountered an internal error or misconfiguration and was unable to complete your request.","O servidor encontrou um erro interno e não pôde concluir sua solicitação."
"More information about this error may be available in the server error log.","Mais informações sobre este erro pode estar disponível no log de erro do servidor."
"Try to find page you want, using our search.","Tente encontrar a página que você quer, usando a nossa pesquisa."
"Call to undefined method '%s'","Chamada para o método indefinido '%s'"
"Instance of %s expected, %s given","Instância de %s esperado, %s determinado"
"Core","Central"
"Design","Design"
"Mail","E-mail"
"Admin Template","Admin Template"
"Administrator email","Administrador de e-mail"
"Autodetect new words","Detecção automática de novas palavras"
"City","Cidade"
"Country","País"
"Customer relations email","E-mail relações com cliente"
"Default Description","Descrição Padrão"
"Default Keywords","Palavras-chaves Padrão"
"Default Lifetime","Ciclo de Vida Padrão"
"Default Robots","Robôs Padrão"
"Default Title","Título Padrão"
"Email","E-mail"
"Enable css merging on the frontend","Ativar fusão css sobre o frontend"
"Enable css merging on the backend","Ativar fusão css sobre o backend"
"Enable javascript merging the frontend","Ativar fusão javascript no frontend"
"Enable javascript merging the backend","Ativar fusão javascript no backend"
"Fax","Fax"
"Front Template","Frente do Template"
"Homepage description","Descrição Página Inicial"
"Homepage keywords","Palavras-chave Página Inicial"
"Homepage title","Título Página Inicial"
"Host","Host"
"Mail transport","Servidor de Email"
"Phone","Telefone"
"Port","Porta"
"Route","Rotas"
"Sales department email","E-mail do departamento de vendas"
"Secure","Seguro"
"Sender","Canais"
"Ssl Enabled","Ssl Ativado"
"Store owner","Proprietário da loja"
"Street","Rua"
"Support email","E-mail de suporte"
"Title Divider","Título Divisor"
"Title Pattern","Título Padrão"
"Title Prefix","Título Prefixo"
"Title Suffix","Título Sufixo"
"Use Auth","Usar Autenticação"
"User","Usuário"
"Website","Website"
"Zip code","CEP"
"Zone","Região"
"Approved","Aprovado"
"Pending","Pendente"
"Disapproved","Reprovado"
"HTML Head","HTML Head"
"Main","Principal"
"Backend","Backend"
"Cache","Cache"
"Company","Empresa"
"Frontend","Frontend"
"Minify","Reduzir"
"Store","Loja"
"Translation","Tradução"
"Mailboxes","Caixas de correio"
"Smtp","Smtp"
"Can't write to file %s","Não é possível escrever no arquivo %s"
"Email address was not found in our records","Endereço de e-mail não foi encontrado em nossos registros"
"Forgot Password","Esqueci minha senha"
"Enabled","Ativado"
"Sort Order","Ordem de Classificação"
"Type","Tipo"
"General","Geral"
"Detect not translated words and write them to the file (Make sure that locale folder has writable permissions: >chmod -R 0777 [root_path]/app/locale)","Detectar palavras não traduzidas e escrevê-los no arquivo (Certifique-se que tem permissões de pasta idioma gravável: >chmod -R 0777 [root_path]/app/locale)"
"Admin url (example.com/<b>adminRoute</b>)","Admin url (exemplo.com/<b>adminRoute</b>)"
"Company country","País da empresa"
"Company name","Nome da empresa"
"Company website","Site da empresa"
"Store Country","País da loja"
"Store zone(state,province)","Loja Região (Estado)"
"Check values, which you want to see on page title","Confira os valores, o que você quer ver sobre título da página"
"Required","Required"
"Optional","Optional"
"Disabled","Disabled"
"An error has been occured during request processing. Try again","An error has been occured during request processing. Try again"
