"Accepted credit cards","Кредитні картки, що приймаються"
"Allowed Payment Zone","Дозволена зона"
"Disallowed Shippings","Заборонені методи доставки"
"Order Status on payment complete","Статус замовлення при завершенні оплати"
"Maximum order total amount","Максимальна сума замовлення"
"Minimum order total amount","Мінімальна сума замовлення"
"Accept verification code","Приймати cvv код"
"Save credit card number action","Дія при збереженні номера кредитної картки"
"Save verification code","Зберігати cvv код"
"Shipping Methods","Методи доставки"
"Disallowed Payments","Заборонені методи оплати"
"Allowed Shipping Zone","Дозволена зона"
"Accepted Credit Cards","Кредитні картки, що приймаються"
"Google base","Google base"
"Credits cards allowed to use with this payment method","Кредитні картки, що дозволяється використовувати із цим методом оплати"
"Payment method will be available only for selected zone","Метод оплати буде доступний тільки для вибраної зони"
"Selected shipping methods will be not available with this payment method","Вибрані методи доставки будуть недоступні із даним методом"
"Set the status of orders made with this payment module to this value","Встановлювати вибраний статус замовлення виконаного із використанням даного методу оплати"
"",""
"How would you like to save credit card number","Як ви хочете зберігати номер кредитної картки"
"Do you want to save cvv code?","Чи бажаєте ви зберігати cvv код?"
"Shipping method will be available only for selected zone","Метод доставки буде доступний тільки для вибраної зони"
"Selected payment methods will be not available with this shipping method","Вибрані методи оплати будуть недоступні із даним методом"
"Such user does not exists","Такого користувача не існує"
"Wrong password","Невірний пароль"
"You cannot delete yourself","Ви не можете видалити себе"
