"Details","Podrobnosti"
"Due errors while checking your shopping cart contents, we made some changes to it. Check it out now","Z důvodu výskytu chyb vzniklých kontrolou obsahu košíku byly provedeny nějaké změny, zkontrolujte je nyní"
"Duplicate entry (must be unique set taxclass, geozone, customer group)","Duplicitní záznam (nastavení sazby DPH, daňová pásma a skupiny uživatelů musí být jedinečné)"
"Email","Email"
"End Price","Konečná cena"
"Error","Chyba"
"Expires Date","Datum platnosti"
"Fill all variation options please","Vyplňte všechny povinné údaje"
"Final price","Cílová cena"
"Image","Obrázek"
"Incorrect address recieved","Neplatný formát adresy"
"Invalid address","Neplatná adresa"
"Invalid modifier value recieved","Zadání údajů mimo povolený rozsah"
"My Account Orders","Objednávky pod mým účtem"
"Order created", "Objednávka vytvořena"
"Order total amount does not match paypal gross total amount","Celková hodnota objednávky se neshoduje s celkovým součtem PayPal"
"Password","Heslo"
"Payment Method","Způsob platby"
"Paypal Account","Paypal účet"
"Paypal Express Checkout","Platba Paypal Express"
"Pickup","Vyzvednutí"
"Price","Cena"
"Proceed to Checkout","Volba způsobu doručení a platby"
"Product was successfully added to your shopping cart","Produkt byl vložen do košíku"
"Remove item","Odstranit produkt"
"Remove","Odstranit"
"Select billing address","Zvolte fakturační adresu"
"Select delivery address","Zvolte doručovací adresu"
"Selected payment method is not allowed","Zvolený způsob platby je nedostupný"
"Selected shipping method is not allowed","Zvolený způsob přepravy je nedostupný"
"Set required attribute: %s","Zvolte variantu: %s"
"Ship to same address","Doručit na stejnou adresu"
"Shipping Method","Způsob přepravy"
"Shopping Cart - %s item(s)","V košíku: %s"
"Shopping Cart","Košík"
"Signup","Registrace"
"Total","Celkem"
"Update","Aktualizovat"
"Use this address","Použít tuto adresu"
"View","Zobrazit"
"We can not accept payment from this billing address.","We can not accept payment from this billing address."
"We can not deliver the goods at the listed address.","We can not deliver the goods at the listed address."
"Your shopping cart is empty","Košík je prázdný"
"edit","upravit"
"loading...","nahrávání..."
"%s item(s)","%s item(s)"
"Subtotal","Mezisoučet"
"Shipping","Přeprava"
"Tax","DPH"
"Shipping Tax","DPH přepravného"
"Order Total Modules","Souhrn objednávky"
"Enabled","Zapnuto"
"Sort Order","Řazení"
"ShippingTax","DPH přepravného"
"You can add some additional information for our manager","Doplňucící informace a požadavky"
"You can view your order history by going to the %s page","Na stránce %s lze zobrazit historii a stav objednávky"
"Display Mode for Custom Fields","Způsob zobrazení vlastních údajů"
"Display Shipping Address","Zobrazit doručovací adresu"
"Default Values","Výchozí údaje"
"Onestep Ajax Requests","Živé Ajax zpracování"
"Reload when Billing Address was Changed","Obnovit při změně fakturační adresy"
"Reload when Delivery Address was Changed","Obnovit při změně dodací adresy"
"Reload when Shipping Method was Changed","Obnovit při změně způsobu přepravy"
"Reload when Payment Method was Changed","Obnovit při změně platební metody"
"You can disable this option if you don't use different payment methods for different addresses","Při používání jediného způsobu platby lze tuto volbu vypnout"
"You can disable this option if you don't use different shipping methods or shipping taxes for different addresses","Při používání jediného způsobu přepravy nebo jediného daňového pásma lze tuto volbu vypnout"
"You can disable this option if all of your shipping methods have equal pricing, and if you don't have dependency between available payment methods and shipping method","Pokud všechny používané způsoby přepravy mají stejnou cenu a mezi nimi a platební metodou není závislost, lze tuto volbu vypnout"
"You can disable this option if you don't have dependency between available shipping methods and payment method","Pokud mezi způsoby přepravy a metodami platby není závislost, lze tuto volbu vypnout"
"Payment Method is required.","Zvolte způsob platby."
"Shipping Method is required.","Zvolte způsob doručení."
"Use as Delivery Address","Doručit na stejnou adresu"
"Reset","Obnovit"
"Order review","Souhrn objednávky"
"Place Order","Odeslat objednávku"
"Redirect Location","Cílová stránka"
"Customer will be redirected to selected page after adding item to cart","Přesměrování na zvolenou stránku po přidání produktu do košíku"
"Are you sure you want to remove this product from shopping cart?","Potvrďte odstranění produktu z košíku"
"Credit Card is not saved to the database","Platební karty nejsou do databáze ukládány"
"Address Form","Address Form"
